"region","dept_id","country","metric","type_group","Org L3","Org L4","Org L5","TA Leader","TA Leader L2","brady_aws","aws","dept","y"
"Americas","4371","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","BOBVAN","GREGARRI","LLEILA","Y","AWS",,42
"Americas","4371","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","BOBVAN","DAKILBY","JJULC","Y","AWS",,24
"Americas","4371","COL","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","BOBVAN","GREGARRI","LLEILA","Y","AWS",,43
"Americas","4371","USA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","BOBVAN","GREGARRI","LLEILA","Y","AWS",,566
"Americas","4372","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","BOBVAN","GREGARRI","LLEILA","Y","AWS",,70
"Americas","4372","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","BOBVAN","DAKILBY","JJULC","Y","AWS",,6
"Americas","4372","USA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","BOBVAN","GREGARRI","LLEILA","Y","AWS",,113
"Americas","4373","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","ELLENMED","Y","AWS",,857
"Americas","4374","ARG","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","CATHYLON","JAYANSHA",,"Y","AWS",,12
"Americas","4374","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","CATHYLON","JAYANSHA",,"Y","AWS",,24
"Americas","4374","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","CATHYLON","DAKILBY","JJULC","Y","AWS",,24
"Americas","4374","COL","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","CATHYLON","JAYANSHA",,"Y","AWS",,1
"Americas","4374","MEX","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","CATHYLON","JAYANSHA",,"Y","AWS",,24
"Americas","4374","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","CATHYLON","GREGARRI","ELLENMED","Y","AWS",,990
"Americas","4377","ARG","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","LLEILA","Y","AWS",,12
"Americas","4377","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","LLEILA","Y","AWS",,118
"Americas","4377","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","DAKILBY","JJULC","Y","AWS",,103
"Americas","4377","COL","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","LLEILA","Y","AWS",,24
"Americas","4377","MEX","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","LLEILA","Y","AWS",,23
"Americas","4377","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","ELLENMED","Y","AWS",,709
"Americas","4382","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","ELLENMED","Y","AWS",,845
"Americas","4383","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","LLEILA","Y","AWS",,24
"Americas","4383","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","DAKILBY","JJULC","Y","AWS",,24
"Americas","4383","COL","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","LLEILA","Y","AWS",,12
"Americas","4383","MEX","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","LLEILA","Y","AWS",,39
"Americas","4383","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","ELLENMED","Y","AWS",,1209
"Americas","4384","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","ELLENMED","Y","AWS",,14
"Americas","4442","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","DOUGYEUM","DOUGYEUM","GREGARRI","LLEILA","Y","AWS",,51
"Americas","4442","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","DOUGYEUM","DOUGYEUM","DAKILBY","JJULC","Y","AWS",,51
"Americas","4442","MEX","BIS Plan","2021 Q2 Guidance","GARMAN","DOUGYEUM","DOUGYEUM","GREGARRI","LLEILA","Y","AWS",,12
"Americas","4442","USA","BIS Plan","2021 Q2 Guidance","GARMAN","DOUGYEUM","DOUGYEUM","GREGARRI","LLEILA","Y","AWS",,3031
"Americas","4443","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","ELLENMED","Y","AWS",,618
"Americas","4444","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","TERESACA","GREGARRI","APPLETK","Y","AWS",,171
"Americas","4445","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","KBUVAC","SHANE","DAKILBY","JJULC","Y","AWS",,30
"Americas","4445","USA","BIS Plan","2021 Q2 Guidance","GARMAN","KBUVAC","SHANE","GREGARRI","APPLETK","Y","AWS",,347
"Americas","4446","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","KBUVAC","SHANE","DAKILBY","JJULC","Y","AWS",,32
"Americas","4446","USA","BIS Plan","2021 Q2 Guidance","GARMAN","KBUVAC","SHANE","GREGARRI","APPLETK","Y","AWS",,798
"Americas","4447","ARG","BIS Plan","2021 Q2 Guidance","GARMAN","DOUGYEUM","DOUGYEUM","GREGARRI","LLEILA","Y","AWS",,25
"Americas","4447","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","DOUGYEUM","DOUGYEUM","GREGARRI","LLEILA","Y","AWS",,324
"Americas","4447","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","DOUGYEUM","DOUGYEUM","DAKILBY","JJULC","Y","AWS",,175
"Americas","4447","CHL","BIS Plan","2021 Q2 Guidance","GARMAN","DOUGYEUM","DOUGYEUM","GREGARRI","LLEILA","Y","AWS",,12
"Americas","4447","COL","BIS Plan","2021 Q2 Guidance","GARMAN","DOUGYEUM","DOUGYEUM","GREGARRI","LLEILA","Y","AWS",,49
"Americas","4447","MEX","BIS Plan","2021 Q2 Guidance","GARMAN","DOUGYEUM","DOUGYEUM","GREGARRI","LLEILA","Y","AWS",,64
"Americas","4447","USA","BIS Plan","2021 Q2 Guidance","GARMAN","DOUGYEUM","DOUGYEUM","GREGARRI","LLEILA","Y","AWS",,1773
"Americas","4448","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","LLEILA","Y","AWS",,24
"Americas","4448","MEX","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","LLEILA","Y","AWS",,12
"Americas","4448","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","ELLENMED","Y","AWS",,155
"Americas","4449","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","LLEILA","Y","AWS",,86
"Americas","4449","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","ELLENMED","Y","AWS",,105
"Americas","4466","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","JBAL","GREGARRI","ELLENMED","Y","AWS",,448
"Americas","4467","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","CAGUTOWS","DAKILBY","JJULC","Y","AWS",,43
"Americas","4467","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","CAGUTOWS","GREGARRI","ELLENMED","Y","AWS",,1887
"Americas","4518","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","MEIDSON","GREGARRI","ELLENMED","Y","AWS",,367
"Americas","4520","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","CROSIERC","GREGARRI","APPLETK","Y","AWS",,141
"Americas","4521","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","GREGARRI","APPLETK","Y","AWS",,70
"Americas","4522","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MCMILLEN","GREGARRI","APPLETK","Y","AWS",,429
"Americas","4523","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","CEDRIGEO","GREGARRI","APPLETK","Y","AWS",,363
"Americas","4524","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","KMAJERUS","GREGARRI","APPLETK","Y","AWS",,409
"Americas","4525","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","KMAJERUS","GREGARRI","APPLETK","Y","AWS",,145
"Americas","4526","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","GREGARRI","APPLETK","Y","AWS",,91
"Americas","4527","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","CHHF","GREGARRI","APPLETK","Y","AWS",,122
"Americas","4528","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","CHHF","GREGARRI","APPLETK","Y","AWS",,106
"Americas","4529","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","BROOKSKL","GREGARRI","APPLETK","Y","AWS",,52
"Americas","4530","ARG","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","GREGARRI","LLEILA","Y","AWS",,45
"Americas","4530","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","GREGARRI","LLEILA","Y","AWS",,76
"Americas","4530","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","DAKILBY","JJULC","Y","AWS",,199
"Americas","4530","COL","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","GREGARRI","LLEILA","Y","AWS",,75
"Americas","4530","MEX","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","GREGARRI","LLEILA","Y","AWS",,77
"Americas","4530","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","GREGARRI","APPLETK","Y","AWS",,336
"Americas","4531","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","ALTALIB","GREGARRI","APPLETK","Y","AWS",,610
"Americas","4532","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","KEOGDAVI","GREGARRI","APPLETK","Y","AWS",,353
"Americas","4533","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","PHOEYANG","GREGARRI","APPLETK","Y","AWS",,110
"Americas","4534","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","HUELSKAM","GREGARRI","APPLETK","Y","AWS",,519
"Americas","4535","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","KMAJERUS","GREGARRI","APPLETK","Y","AWS",,729
"Americas","4604","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","KMAJERUS","GREGARRI","APPLETK","Y","AWS",,369
"Americas","4605","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","KMAJERUS","GREGARRI","APPLETK","Y","AWS",,665
"Americas","4606","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","LEVDAVID","DAKILBY","JJULC","Y","AWS",,1
"Americas","4606","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","LEVDAVID","GREGARRI","APPLETK","Y","AWS",,891
"Americas","4607","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","KMAJERUS","DAKILBY","JJULC","Y","AWS",,42
"Americas","4607","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","KMAJERUS","GREGARRI","APPLETK","Y","AWS",,223
"Americas","4608","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","CROSIERC","GREGARRI","APPLETK","Y","AWS",,103
"Americas","4610","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MCMILLEN","GREGARRI","APPLETK","Y","AWS",,512
"Americas","4611","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","CEDRIGEO","GREGARRI","APPLETK","Y","AWS",,518
"Americas","4612","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","KMAJERUS","GREGARRI","APPLETK","Y","AWS",,797
"Americas","4613","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","KMAJERUS","GREGARRI","APPLETK","Y","AWS",,464
"Americas","4615","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","CHHF","GREGARRI","APPLETK","Y","AWS",,329
"Americas","4616","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","CHHF","GREGARRI","APPLETK","Y","AWS",,350
"Americas","4617","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","BROOKSKL","GREGARRI","APPLETK","Y","AWS",,275
"Americas","4618","ARG","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","GREGARRI","LLEILA","Y","AWS",,82
"Americas","4618","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","GREGARRI","LLEILA","Y","AWS",,323
"Americas","4618","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","DAKILBY","JJULC","Y","AWS",,373
"Americas","4618","CHL","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","GREGARRI","LLEILA","Y","AWS",,67
"Americas","4618","COL","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","GREGARRI","LLEILA","Y","AWS",,121
"Americas","4618","MEX","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","GREGARRI","LLEILA","Y","AWS",,205
"Americas","4618","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","GREGARRI","APPLETK","Y","AWS",,50
"Americas","4619","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","ALTALIB","GREGARRI","APPLETK","Y","AWS",,696
"Americas","4620","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","KEOGDAVI","GREGARRI","APPLETK","Y","AWS",,248
"Americas","4621","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","PHOEYANG","GREGARRI","APPLETK","Y","AWS",,223
"Americas","4622","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","HUELSKAM","DAKILBY","JJULC","Y","AWS",,1
"Americas","4622","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","HUELSKAM","GREGARRI","APPLETK","Y","AWS",,826
"Americas","4623","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","KMAJERUS","DAKILBY","JJULC","Y","AWS",,11
"Americas","4623","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","KMAJERUS","GREGARRI","APPLETK","Y","AWS",,1411
"Americas","4666","USA","BIS Plan","2021 Q2 Guidance","GARMAN","GARMAN","SMCOOPER","GREGARRI","LLEILA","Y","AWS",,936
"Americas","4667","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","PHOEYANG","GREGARRI","APPLETK","Y","AWS",,312
"Americas","4668","ARG","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","CROSIERC","GREGARRI","LLEILA","Y","AWS",,11
"Americas","4668","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","CROSIERC","GREGARRI","APPLETK","Y","AWS",,271
"Americas","7541","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","ELLENMED","Y","AWS",,2416
"EMEA","4112","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","NATCG","HARVIELI",,"Y","AWS",,46
"EMEA","4112","IRL","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","NATCG","HARVIELI",,"Y","AWS",,15
"EMEA","4113","LUX","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","JRB","HARVIELI",,"Y","AWS",,1
"EMEA","4152","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","DOUGYEUM","DOUGYEUM","HARVIELI",,"Y","AWS",,12
"EMEA","4155","ARE","BIS Plan","2021 Q2 Guidance","GARMAN","DOUGYEUM","KLICHTEN","HARVIELI",,"Y","AWS",,12
"EMEA","4155","ESP","BIS Plan","2021 Q2 Guidance","GARMAN","DOUGYEUM","KLICHTEN","HARVIELI",,"Y","AWS",,25
"EMEA","4155","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","DOUGYEUM","KLICHTEN","HARVIELI",,"Y","AWS",,57
"EMEA","4155","IRL","BIS Plan","2021 Q2 Guidance","GARMAN","DOUGYEUM","KLICHTEN","HARVIELI",,"Y","AWS",,12
"EMEA","4155","ISR","BIS Plan","2021 Q2 Guidance","GARMAN","DOUGYEUM","KLICHTEN","HARVIELI",,"Y","AWS",,25
"EMEA","4155","NLD","BIS Plan","2021 Q2 Guidance","GARMAN","DOUGYEUM","KLICHTEN","HARVIELI",,"Y","AWS",,12
"EMEA","4155","POL","BIS Plan","2021 Q2 Guidance","GARMAN","DOUGYEUM","KLICHTEN","HARVIELI",,"Y","AWS",,12
"EMEA","4156","FRA","BIS Plan","2021 Q2 Guidance","GARMAN","DOUGYEUM","TIWAGNE","HARVIELI",,"Y","AWS",,12
"EMEA","4156","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","DOUGYEUM","TIWAGNE","HARVIELI",,"Y","AWS",,25
"EMEA","4158","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","TKH","SROSECRA","HARVIELI",,"Y","AWS",,1
"EMEA","4159","BEL","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","HARVIELI",,"Y","AWS",,1
"EMEA","4159","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","HARVIELI",,"Y","AWS",,15
"EMEA","4159","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","HARVIELI",,"Y","AWS",,213
"EMEA","4159","ISR","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","HARVIELI",,"Y","AWS",,1
"EMEA","4159","LUX","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","HARVIELI",,"Y","AWS",,14
"EMEA","4160","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","CARLASTR","CARLASTR","HARVIELI",,"Y","AWS",,83
"EMEA","4160","FRA","BIS Plan","2021 Q2 Guidance","GARMAN","CARLASTR","CARLASTR","HARVIELI",,"Y","AWS",,11
"EMEA","4160","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","CARLASTR","CARLASTR","HARVIELI",,"Y","AWS",,154
"EMEA","4162","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","CARLASTR","CARLASTR","HARVIELI",,"Y","AWS",,52
"EMEA","4162","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","CARLASTR","CARLASTR","HARVIELI",,"Y","AWS",,130
"EMEA","4162","NLD","BIS Plan","2021 Q2 Guidance","GARMAN","CARLASTR","CARLASTR","HARVIELI",,"Y","AWS",,39
"EMEA","4170","FRA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","PAULZIMM","HARVIELI",,"Y","AWS",,11
"EMEA","4170","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","PAULZIMM","HARVIELI",,"Y","AWS",,22
"EMEA","4170","SWE","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","PAULZIMM","HARVIELI",,"Y","AWS",,11
"EMEA","4254","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,13
"EMEA","4254","ESP","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,4
"EMEA","4254","FRA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,9
"EMEA","4254","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,30
"EMEA","4254","ISR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,2
"EMEA","4254","ITA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,3
"EMEA","4254","NLD","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,4
"EMEA","4255","ARE","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,1
"EMEA","4255","CHE","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,36
"EMEA","4255","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,62
"EMEA","4255","ESP","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,128
"EMEA","4255","FRA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,79
"EMEA","4255","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,372
"EMEA","4255","IRL","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,24
"EMEA","4255","ISR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,12
"EMEA","4255","LUX","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,214
"EMEA","4255","NLD","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,13
"EMEA","4255","TUR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,12
"EMEA","4260","ARE","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,48
"EMEA","4260","BEL","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,12
"EMEA","4260","CHE","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,11
"EMEA","4260","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,92
"EMEA","4260","DNK","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,11
"EMEA","4260","ESP","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,114
"EMEA","4260","FIN","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,12
"EMEA","4260","FRA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,176
"EMEA","4260","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,383
"EMEA","4260","IRL","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,12
"EMEA","4260","ISR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,12
"EMEA","4260","ITA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,13
"EMEA","4260","LUX","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,24
"EMEA","4260","NLD","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,47
"EMEA","4260","PRT","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","UNSUPPORTED","Y","AWS",,12
"EMEA","4371","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","BOBVAN","HARVIELI","UNSUPPORTED","Y","AWS",,57
"EMEA","4371","ESP","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","BOBVAN","HARVIELI","UNSUPPORTED","Y","AWS",,12
"EMEA","4371","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","BOBVAN","HARVIELI","UNSUPPORTED","Y","AWS",,110
"EMEA","4371","ISR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","BOBVAN","HARVIELI","UNSUPPORTED","Y","AWS",,81
"EMEA","4372","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","BOBVAN","HARVIELI","UNSUPPORTED","Y","AWS",,1
"EMEA","4372","ESP","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","BOBVAN","HARVIELI","UNSUPPORTED","Y","AWS",,117
"EMEA","4372","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","BOBVAN","HARVIELI","UNSUPPORTED","Y","AWS",,111
"EMEA","4372","ISR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","BOBVAN","HARVIELI","UNSUPPORTED","Y","AWS",,53
"EMEA","4373","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","HARVIELI","UNSUPPORTED","Y","AWS",,53
"EMEA","4374","ARE","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","CATHYLON","HARVIELI",,"Y","AWS",,12
"EMEA","4374","BHR","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","CATHYLON","HARVIELI",,"Y","AWS",,12
"EMEA","4374","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","CATHYLON","HARVIELI",,"Y","AWS",,24
"EMEA","4374","ESP","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","CATHYLON","HARVIELI",,"Y","AWS",,12
"EMEA","4374","FRA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","CATHYLON","HARVIELI",,"Y","AWS",,38
"EMEA","4374","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","CATHYLON","HARVIELI",,"Y","AWS",,179
"EMEA","4374","IRL","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","CATHYLON","HARVIELI",,"Y","AWS",,12
"EMEA","4374","ITA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","CATHYLON","HARVIELI",,"Y","AWS",,12
"EMEA","4374","LUX","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","CATHYLON","HARVIELI",,"Y","AWS",,12
"EMEA","4374","SWE","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","CATHYLON","HARVIELI",,"Y","AWS",,12
"EMEA","4374","ZAF","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","CATHYLON","HARVIELI",,"Y","AWS",,24
"EMEA","4379","ARE","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","HARVIELI","UNSUPPORTED","Y","AWS",,11
"EMEA","4379","CHE","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","HARVIELI","UNSUPPORTED","Y","AWS",,11
"EMEA","4379","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","HARVIELI","UNSUPPORTED","Y","AWS",,137
